PIN,Angle between B and C,Angle between B and E,Angle between B and F,Angle between C and E,Angle between C and F,Angle between the projections of B and C on the z=0 plane,Angle between the projections of B and F on the z=0 plane,Angle between the projections of C and E on the z=0 plane,Angle of B strand vector to x axis,Angle of B strand vector to y axis,Angle of B strand vector to z axis,Angle of C strand vector to x axis,Angle of C strand vector to y axis,Angle of C strand vector to z axis,Angle of E strand vector to x axis,Angle of E strand vector to y axis,Angle of E strand vector to z axis,Angle of F strand vector to x axis,Angle of F strand vector to y axis,Angle of F strand vector to z axis,Distance of Center of Mass of B from plane,Distance of Center of Mass of C from plane,Distance of Center of Mass of E from plane,Distance of Center of Mass of F from plane
6FFK_A_1_to_152,2.1833714361452095,2.8929851069832444,0.8355190790502837,0.7819900834752188,2.684726022655527,2.2455365675055035,0.8456693876158659,0.7802470216096453,1.4974862563865985,0.1562148795146683,1.708491675955462,1.4974862563865985,0.1562148795146683,1.708491675955462,1.5291411492473443,3.049185913946367,1.653233933070842,2.315360962825823,0.8002391927210943,1.8088933609383824,6.454356493053198,5.058138217826374,5.292263964290149,4.316691452787809
1N26_A_13_to_92,2.3395366865881257,3.0929406010259544,0.3883590971428807,0.785215598972447,2.6265834767213474,2.3909835365567575,0.3843510487864404,0.7517017624985409,1.4032765004854053,2.9639885158918,1.629238485628228,1.4032765004854053,2.9639885158918,1.629238485628228,1.7375046289901674,0.1670016407247154,1.5609939661726622,1.0234213094730762,2.5769335005537406,1.6956038592873002,5.197164907201609,5.423452847961276,3.643443565364099,3.6909554358531977
1ED3_B_3_to_95,2.673882840840334,2.8657695406617067,0.3624494046055114,0.2936518161233712,2.91408524936209,2.7919905209953533,0.3542345724803254,0.2939481413783427,1.6767757993145695,0.1772033906245572,1.7122787848214185,1.6767757993145695,0.1772033906245572,1.7122787848214185,1.4094467132080686,2.934490222277256,1.6994990223026505,2.031288148449182,0.464499631384091,1.6274011987538737,5.106507817634514,4.445605772950917,4.777157453730444,4.295473672768496
6S5A_H_124_to_219,2.405524329937778,2.863995032581409,0.4451826131497598,0.4636286157935592,2.578483812096134,2.685611715523902,0.4507598601007253,0.3270212868438952,1.5299459846154189,0.1799071351870654,1.745905412290567,1.5299459846154189,0.1799071351870654,1.745905412290567,1.4835426022758476,3.029000548793803,1.6417755290307834,1.9750382903312644,0.4352755427642922,1.723358630479673,5.39505640469329,4.5667960812783,4.775071826448156,4.277968792678184
6K0Y_C_35_to_146,2.3380469737802416,2.7836316246562984,0.5240412418224566,0.610036102958686,2.717334790334215,2.4873208053889635,0.5247249244229217,0.6159619546616927,1.49687029659771,0.1953548454547595,1.7512890387959317,1.49687029659771,0.1953548454547595,1.7512890387959317,1.6070697796583795,2.962371173197331,1.7462305553736792,2.017555455678244,0.4615337081488425,1.6789359499582603,4.958484728298416,5.0183432233691345,4.992892742050254,5.173416294272713
6FP6_A_2_to_152,2.205527559061049,2.9002176150811594,0.8669854786570679,0.7543578938702997,2.6965872627324043,2.268430835677034,0.8804533576785329,0.7477193610338267,1.6925485546628132,0.1939773140145787,1.7210511441461902,1.6925485546628132,0.1939773140145787,1.7210511441461902,1.3226077269307646,2.886861576763875,1.6269806511514495,2.5288791632375713,1.0226100926290291,1.8164485266522732,6.511334648247913,5.063924971264217,5.1600846405012755,4.34908265306235
3WIH_A_5_to_97,2.3563265395995665,2.7620593108442875,0.6475173045474263,0.5939826546801236,2.8009977775335786,2.445702664815982,0.6558347900592723,0.6051180800933077,1.7551920292872674,0.259708483880739,1.751577908736448,1.7551920292872674,0.259708483880739,1.751577908736448,1.297560595180589,2.8072232010535676,1.7586604581774397,2.402000316336608,0.8529515927843163,1.7183217387686056,5.2121454102717,4.980623388220139,4.479121284506063,4.461853645995283
8JD8_A_15_to_165,2.2342200638871375,2.881907381197417,0.8346601664432,0.7316528925763074,2.663811482433534,2.3006450468247155,0.8435806465501994,0.7321746190065449,2.1890755877581,0.6377785040075926,1.7073830757713668,2.1890755877581,0.6377785040075926,1.7073830757713668,0.8414781181641267,2.4023855369304834,1.670141700515398,2.8616564442267,1.47203846194687,1.8318543940833625,6.218888446790557,4.839475748404677,5.639636544089063,4.502391527860285
1FZK_A_183_to_274,2.6413193922839895,2.855983126517064,0.2715124271909012,0.2146896860716317,2.74250392153278,2.852236976947621,0.2750596970848908,0.1275674075891811,1.7643438995581178,0.2593681219275727,1.741272154619574,1.7643438995581178,0.2593681219275727,1.741272154619574,1.2133745342123878,2.7777220192129795,1.6360999186776897,2.035814525334568,0.495853805888402,1.7304443100146396,5.574739950826287,4.568628322902067,4.127820125516445,3.801419499121293
1QZ1_A_-1_to_99,2.675023299641469,2.8765720566090622,0.2637817083276295,0.4259326890821401,2.843409115999684,2.855947270167789,0.2549509513526564,0.4089822879203423,1.423401774153492,2.9311002435082227,1.719970147078972,1.423401774153492,2.9311002435082227,1.719970147078972,1.5964274236585334,0.0893539393325994,1.656376427838388,1.167999913205398,2.730972256538547,1.646267901604451,5.624308528037924,4.667005789947581,4.009818606097959,4.559865791322115
4OZG_E_134_to_204,2.7586421046306517,2.630908645749362,0.1982917271763864,0.1923854055130175,2.952025499992319,2.922513273474817,0.1363817513583168,0.0793796177106243,1.9918891736458333,0.4314876304199582,1.6593821002832083,1.9918891736458333,0.4314876304199582,1.6593821002832083,1.310933595362549,2.65313379426863,1.9743268044869895,1.8568179294067364,0.29165386690967,1.5153094080320886,4.036446521971768,4.048492505783505,6.107337711353769,3.482201218511762
6RPG_A_21_to_132,2.4344894744088386,2.8173098951737874,0.5165775988655803,0.5357776550948611,2.850784412613527,2.5869544697910523,0.4947677805712014,0.5324444961723873,1.6072538077713898,2.9477215749675407,1.7611228281120213,1.6072538077713898,2.9477215749675407,1.7611228281120213,1.5559940976890427,0.1340328659002806,1.7039995156353167,1.1133821875481813,2.683024621776012,1.6010535882129773,5.594557455678842,5.470466472615025,4.78487727052491,4.466833118848718
6FON_A_86_to_233,2.194335879990691,2.919520393771731,0.8454703124739531,0.7620659947083056,2.684887085402488,2.2704891593031196,0.8638193338599872,0.7392312080786401,1.4854573751042872,2.942710522756508,1.7499960226266522,1.4854573751042872,2.942710522756508,1.7499960226266522,1.7893998306903771,0.2186035038954893,1.5707963856158715,0.6628486230529577,2.1688389894533,1.8217683828850812,5.90190692450497,5.218420282776737,5.029977175953351,4.843992887283505
5JDS_A_21_to_132,2.417115077309891,2.8141354476434186,0.5326690187450592,0.5788017141278868,2.876040621752263,2.518022007578547,0.5217493790495132,0.5836487407093586,1.5237752541337124,2.9381509319108337,1.768580955456569,1.5237752541337124,2.9381509319108337,1.768580955456569,1.6579625561553608,0.154514230795607,1.6980509833370294,1.002576493837083,2.568272715410117,1.6389473827020098,5.5157431292813355,5.39594876844875,4.614578943313027,4.103511051716453
6KVA_L_121_to_217,2.5138298450976273,2.764345460486817,0.3670900097724489,0.4358430534019559,2.844585521802143,2.743335740439228,0.3067738222845304,0.4309335199381086,1.5235563964998955,2.9149167933905304,1.7923263119374786,1.5235563964998955,2.9149167933905304,1.7923263119374786,1.5863567629165047,0.1551128036546451,1.7251140739242958,1.2156447296667534,2.7860574251065033,1.5866167094383636,5.517938773121687,5.031661482951396,4.8272741523473615,4.499510206448987
4XMN_H_28_to_149,2.276913979494436,2.8185634379466116,0.5170490856982373,0.6826381662030025,2.7236765704491046,2.35546984123042,0.5225570811358757,0.6879909367112728,1.4486423710061715,2.9159591470612405,1.759544595923742,1.4486423710061715,2.9159591470612405,1.759544595923742,1.7916981755432957,0.2519367103608231,1.6899540052595354,0.9316775506138584,2.481051812543875,1.714953995262283,5.351821375740619,5.626943033461543,4.471793426540139,4.108548629275555
2WYZ_A_1_to_152,2.1902810141456497,2.9038870689573164,0.8268629924871949,0.7826370770668112,2.697095282890378,2.25420808714791,0.836203597567293,0.7792483142543146,1.5790232346370612,3.009666031554381,1.7024631903476135,1.5790232346370612,3.009666031554381,1.7024631903476135,1.6703123491525005,0.1279396764926712,1.6509361653006958,0.7677432274931348,2.292646415410625,1.7862964969526338,6.394272558019904,5.083737965962572,5.167041711377629,4.422126779867113
5WXC_B_23_to_115,2.6432422750687503,2.8678920491588906,0.3865960959136317,0.3164333616172428,2.908264411559841,2.7601598508113936,0.377730227761898,0.3153312598304701,2.1737125827083084,0.621919282432334,1.704899151467333,2.1737125827083084,0.621919282432334,1.704899151467333,0.9024281703799256,2.455608275748193,1.7023405262971838,2.556194332089693,0.9875518873866173,1.6153312030982352,4.987256889029175,4.640654741830801,4.721678192412507,4.401973666324331
2OMY_B_7_to_99,2.1622970511849915,2.621652417537195,0.9262585615046984,0.459992076319593,2.622093818240884,2.361019801443859,0.9464871401741328,0.3576494361441608,1.7039689086159673,2.824009961498162,1.8573369275674223,1.7039689086159673,2.824009961498162,1.8573369275674223,1.8547704792523745,0.2849935347995113,1.5942335965746737,0.7785066338462645,2.3199322566932548,1.7429318735565944,6.265934894767566,5.986596826662975,3.151415273504929,5.978248827180447
3D3V_D_121_to_205,2.764170771004003,2.6535480182187055,0.2709747055016617,0.1676073092003996,2.9740761878929605,2.940666890117382,0.2229025161981883,0.0750537098319155,1.555427821571901,3.0663789104803034,1.644417386928661,1.555427821571901,3.0663789104803034,1.644417386928661,1.4690290143406255,0.412911211485761,1.9694789176393788,1.7776020572513784,2.919139758537001,1.490011309681691,3.996229760088009,4.324936825784845,6.159246126855496,3.594197914094778
7WF7_E_2_to_119,2.237417020849277,2.8292059140744232,0.669482231061735,0.7192114454416285,2.750443469721159,2.328979164345492,0.6748173582689192,0.7255633839153623,1.9858877433586333,2.693128292473751,1.7307381433674802,1.9858877433586333,2.693128292473751,1.7307381433674802,1.240448640170437,0.3609673442533984,1.7109636130811647,1.3185351710630242,2.862648683514621,1.687314619854267,5.316853936541433,5.752843095910383,4.596737409469016,4.918826802791776
7WWT_A_3_to_152,2.202385550121833,2.9074479560853836,0.8106631706009825,0.7868676788437582,2.685645149513854,2.2629654999522164,0.8197800537375182,0.7849663633908182,-0.0963212227201375,1.4024844879425724,-0.1375951738375394,-0.0963212227201375,1.4024844879425724,-0.1375951738375394,0.1903298965904636,-1.3650877311177745,-0.0770981281483704,-0.8789930539676445,0.6310949366229912,-0.2449634208400373,0.6007414068897523,1.8620604619906267,2.226150734730159,1.4357214419901403
8JHW_A_183_to_274,2.6313383480714045,2.850974951697395,0.2962306856415527,0.2196488180302624,2.7415991747407196,2.831144372638435,0.2998010758486893,0.1367490764964397,-0.1923317037165364,-1.3198677529312453,-0.1591546571184376,-0.1923317037165364,-1.3198677529312453,-0.1591546571184376,0.0210675754117868,1.493601353349377,-0.0742535197850078,0.1037585110792793,-1.386154648908942,-0.152176979597518,8.108908361037276,2.775414801737226,2.4533074827755024,0.2865567888325153
5GGS_Y_35_to_146,2.4196911884708636,2.7765253456930594,0.5793526904170654,0.5621001111885208,2.628227518569366,2.5467342659254357,0.5886494867556464,0.5713990975058413,-0.1488509148465555,1.3274100386965664,-0.1911165095767359,-0.1488509148465555,1.3274100386965664,-0.1911165095767359,0.1724454882216162,-1.325135601093259,-0.173204704321559,-0.7029971112891369,0.7861563037352997,-0.2890895491567531,0.4780046040015193,1.4868148306182267,2.74022954135147,0.6305742192273348
8JBM_B_76_to_303,2.1889690006465257,2.6774441440444723,0.5649067256544754,0.673359084273169,2.5934687052521945,2.3214943943024022,0.5790130612173604,0.6941654564188064,0.015781746231712,1.3486877072231036,-0.2215284074509813,0.015781746231712,1.3486877072231036,-0.2215284074509813,0.1069660141787502,-1.3204080676455936,-0.2255061463570371,-0.5483343488073094,0.9723596184463796,-0.2153094237017632,0.4062457411897065,0.8445044025321041,2.679960195970658,1.0890520849072056
2WZ6_A_1_to_152,2.1932283100432777,2.920448600917932,0.8379844307833935,0.7791188244267041,2.699307477407483,2.254272991237949,0.8480062441635936,0.7704107190249608,0.0141516097942426,1.434823520160026,-0.1352252693516273,0.0141516097942426,1.434823520160026,-0.1352252693516273,0.1024841833369085,-1.4554899292954553,-0.0526594690109447,-0.8058191499248037,0.713968550971219,-0.2272771254089971,1.0623763264303774,1.4453004237842055,2.983440140327591,0.9861832556544142
1DQT_A_2_to_114,2.219194439077302,2.8087329592466297,0.6493710283014238,0.771984235115292,2.765801158072888,2.307771820766076,0.6485636516358105,0.7877065125877574,-0.28330910734164,1.247446880057974,-0.1516498451734809,-0.28330910734164,1.247446880057974,-0.1516498451734809,0.3273470132034826,-1.194933772675474,-0.1780298764803491,-0.931920530130514,0.6337247672607885,-0.0702266701720832,0.5264197727242609,2.565504075962577,1.395041600545122,1.4996335990676914
5XJ4_A_21_to_132,2.4244016486513713,2.8170990078332063,0.5465776248715124,0.5379350462003524,2.8350400720529443,2.5617102893877495,0.5378369832333061,0.5358444499879794,0.2372885331103269,-1.2575821834468792,-0.2005391612928846,0.2372885331103269,-1.2575821834468792,-0.2005391612928846,-0.2841243148204422,1.2606543573943068,-0.1209832258810417,0.7772190803307067,-0.7878054298661894,-0.0760434000346286,5.154849605981675,0.7619724907300972,0.8600322774053352,2.8012229797291224
8D3V_B_76_to_302,2.163200757576889,2.7114786496816947,0.6055419371442162,0.6449523354019125,2.5973440091856395,2.3239927115520405,0.6078286552840131,0.660515345485415,-0.9233006639726558,-0.6214724214678142,-0.1582800016227792,-0.9233006639726558,-0.6214724214678142,-0.1582800016227792,0.7544017563790881,0.7586561371239653,-0.2425928825769585,-0.3307303033632969,-1.22465056198029,-0.0984199939667722,7.260818122768083,3.637733556122115,1.2731115657755552,3.53723592874852
2O72_A_6_to_100,2.128608141830296,2.6608883867365205,0.9148132789825358,0.5337062289432988,2.6240686671464686,2.3575137194222973,0.9279312914504588,0.4332348852712631,-0.2371367831492743,1.175069185342231,-0.3105946947006706,-0.2371367831492743,1.175069185342231,-0.3105946947006706,0.5999527380227413,-0.970243275893091,-0.0236586011784885,-1.151216583630981,0.3889439195996471,-0.1493988842063054,1.058262259492737,2.7509390221034487,0.0625180307607739,1.7387705034598862
4YHY_B_2_to_120,2.1520350304061564,2.828551995988524,0.680485088005285,0.7765964889024203,2.4379870210067955,2.2735400684752323,0.6777242973144451,0.7772562224783091,-0.7432324266094552,-0.8052752977257329,-0.1497023430063895,-0.7432324266094552,-0.8052752977257329,-0.1497023430063895,0.6541462682530146,0.8936647035049676,-0.1499846201555288,-0.071896615946523,-1.2344012241484328,-0.3280262208407398,8.235187039029205,2.2710853924386463,0.0714616976724492,1.7619551059115288
4HQJ_B_76_to_303,2.25128295989029,2.758597179592317,0.5815410447704347,0.6209893971022407,2.5680466011743173,2.4480274489891,0.5880546019648926,0.6213090319617334,0.0578826134332977,-1.404402668255178,-0.1558252513703704,0.0578826134332977,-1.404402668255178,-0.1558252513703704,-0.1276672649176911,1.3150397890377254,-0.2203819759985146,0.6391114776135725,-0.9110011985543838,-0.1416197150941849,4.749150633768395,0.4921456778761133,1.6326865368331729,1.6456379117877298
5U72_B_114_to_186,2.8119783624335657,2.674433223780903,0.2219705562966825,0.1843396868189784,3.025571512138824,2.9845311942797643,0.1347203673318392,0.0762697649679807,-0.2176020475503064,1.3512715492410854,-0.0285339359496381,-0.2176020475503064,1.3512715492410854,-0.0285339359496381,0.1242544794184341,-1.118922637871207,-0.4320071877532667,-0.082060197197521,1.4011016670289145,0.1481973914710432,0.7662575911791393,0.0379968609763428,8.918407921481862,2.8429973082457174
5EB9_A_9_to_118,2.1933843627633887,2.732907901664591,0.446837412351565,0.7178830105346308,2.516011943488805,2.2876689985696537,0.4492386416990455,0.7503917276408378,0.1676476765394099,1.3628422955004027,-0.1218814352153727,0.1676476765394099,1.3628422955004027,-0.1218814352153727,-0.0629432789890076,-1.2895578439574191,-0.2737293840631261,-0.2762441100225929,1.2448027044740708,-0.1686400171642887,1.6033610735395856,1.0392941154670576,2.3107116067174167,1.7969718124973069
5U6A_B_2_to_119,2.272653896471951,2.833070806000123,0.6150717906768017,0.6674037244544962,2.696472693112634,2.3668128456176327,0.6206388142487375,0.6748107876883072,-0.0366089852221855,1.4376271960126392,-0.1279806363434585,-0.0366089852221855,1.4376271960126392,-0.1279806363434585,0.1350315230227892,-1.3575563886482866,-0.1640233777504334,-0.6502870816105073,0.9011270569288248,-0.137452234894523,0.9708964592651806,1.4364907619429144,2.281024683438603,1.0899500867379148
4MCN_A_1_to_152,2.1774291790031963,2.906485165038338,0.8833067065659417,0.7736974745471926,2.6695439975076716,2.236182610799197,0.8939229720881272,0.7654287196153814,-0.0302305513282969,-1.4307602116351488,-0.1366921302487578,-0.0302305513282969,-1.4307602116351488,-0.1366921302487578,-0.1093149119099106,1.4494592815204763,-0.052448664515756,0.8240185068023064,-0.6782962310365583,-0.2632269141583108,5.417581351206081,0.7266481423654928,0.1396721509980502,3.348663900611871
7Z21_E_433_to_545,2.3845945207213073,2.8236869624177494,0.7819355782225098,0.9291728508190116,2.937968871282316,2.41095964940526,0.7836926276398075,0.940290315204216,0.0165268890425462,-1.4992162986916266,-0.0696396234787095,0.0165268890425462,-1.4992162986916266,-0.0696396234787095,0.1902722359188042,1.314231427992073,-0.1700072986196628,0.798276634050993,-0.7686678592760501,-0.0620893470076908,2.3936413796149782,0.5072225903557274,1.459457746246547,2.4044604348791405
1NCI_A_6_to_99,2.0859650936984333,2.6235246814104283,0.9348345409774196,0.5424753715325578,2.606910598560614,2.256189286834259,0.9531728020085968,0.493751233491465,0.2417164070436315,1.2308700735559364,-0.2342341194045991,0.2417164070436315,1.2308700735559364,-0.2342341194045991,0.1421692346322871,-1.3917996172315918,-0.1080191036587281,-0.6928419511802657,0.8501653895164198,-0.1664242490684739,1.163230186632634,0.2666859848341068,0.1303541749373741,0.7349555862843395
7XX3_A_2_to_152,2.1822358455309447,2.9088278529531357,0.8461668317397909,0.793475541987182,2.67327897141735,2.2449427566348263,0.857384001723799,0.7878759927585698,0.0599327955890305,-1.4148109270347948,-0.1438380810965558,0.0599327955890305,-1.4148109270347948,-0.1438380810965558,-0.1690033146099019,1.3905388140241066,-0.0620974799935416,0.8765537802924029,-0.6282306817742573,-0.2556400288121407,5.0358007498774535,0.4095057101550341,1.108822055135659,3.686708262713268
6VQO_D_119_to_194,2.789918637545851,2.6674369800385187,0.1297790880916465,0.1610835892199117,2.908956398518433,2.979252145607044,0.0183303582541974,0.0597048930819073,0.0407648972411494,1.4898358035355337,-0.0699099303784456,0.0407648972411494,1.4898358035355337,-0.0699099303784456,-0.1324648971279243,-1.15321911539146,-0.3935147472435927,0.0590935093558082,1.487546729821565,0.0585699623483264,0.316206013798132,1.104753235826454,10.277351906481684,3.3424077891285955
7FJF_g_30_to_102,1.994437432811142,2.5676251171423483,0.5160746263533453,0.6042320835340963,2.4531285547573103,2.460047337467156,0.4469030356436302,0.2360463612909367,0.0511968896774857,1.1294355155788032,-0.4379610777586697,0.0511968896774857,1.1294355155788032,-0.4379610777586697,0.3883142746280834,-1.17800245857212,0.0561893568679927,-0.3859760360259938,1.1552534717250935,-0.1462538404435533,1.149154335162379,0.5735717126283885,0.7585766786103466,1.7669851574975548
8ES7_A_122_to_203,2.8120232531466987,2.6669108495682115,0.1316193706613262,0.1925542506847834,2.901482589024567,2.9981289262899424,0.0295626552927023,0.087008510777168,0.0721028627206685,-1.482756291721381,-0.0504319138777293,0.0721028627206685,-1.482756291721381,-0.0504319138777293,-0.0143647225694947,1.1494570585425528,-0.4210627755811227,0.1014483632671388,-1.4427684711429736,0.0778298148993543,2.8468070937254315,2.1983795480714257,0.7759648135124054,0.0503669136124743
5C3T_A_21_to_132,2.3870189960238073,2.812701298211036,0.5047083625102534,0.5984625050029319,2.859103122089937,2.4940564359977517,0.4795639823052399,0.6041482526372369,0.2432093112724616,-1.262600547981989,-0.1855112591576027,0.2432093112724616,-1.262600547981989,-0.1855112591576027,-0.2879805808672895,1.2485707794524072,-0.1405327319691425,0.726947135579949,-0.8434869398577693,-0.0189693786932407,5.261862783605538,0.0490498221011252,0.9547176243149936,2.8860988166347785
7K7R_B_2_to_115,2.1695361585412947,2.7976061885255596,0.5678777636485761,0.7576236269076541,2.646699356316462,2.271622486331892,0.5679854818426631,0.7742859800172686,0.6203601904701317,-0.9308231459153756,-0.1370822852767659,0.6203601904701317,-0.9308231459153756,-0.1370822852767659,-0.7064873551183597,0.8270655731895469,-0.1934659955234539,1.187873118406058,-0.374529758369315,-0.0760129275653358,2.593921231216177,1.4747431756735228,3.585680662243385,4.3972791687510435
2Q7Y_B_3_to_95,2.629951193130006,2.8688684042143033,0.303803044822674,0.3187546960008864,2.870431487245377,2.79691968683693,0.2810963265692109,0.3053633002349631,0.0551127043385759,-1.4368989904743712,-0.1219046382780344,0.0551127043385759,-1.4368989904743712,-0.1219046382780344,-0.0937951925394311,1.395215028112239,-0.1479896449193902,0.3366173210869214,-1.2341405913330403,-0.0048942214526337,6.0944944579239975,1.5338885451030475,1.0104179376726643,0.5859388749428277
4ZMV_A_6_to_100,2.103971429400133,2.62931443071439,0.9241343534904068,0.5263824509648619,2.5938704385954474,2.306630855092372,0.9409417870682508,0.416519957247866,-0.0178704423842659,1.3126594690230542,-0.2574892570530882,-0.0178704423842659,1.3126594690230542,-0.2574892570530882,0.4364756602516051,-1.1318345279181203,-0.0437050389084914,-0.9419457430656406,0.6027076045743088,-0.157656249662808,0.2425353768728021,1.6403527935361268,0.2082164776867728,0.794461547417804
1O0V_A_441_to_542,2.5128129724594253,2.736813792723785,0.4313634323134263,0.3849266845827839,2.7420615873515573,2.7726404092364976,0.4242635982894996,0.3774358419326287,0.0391735588116277,-1.3090946182704577,-0.2586165918019001,0.0391735588116277,-1.3090946182704577,-0.2586165918019001,-0.0316969070305754,1.4212737463001588,-0.1460748631570334,0.4597253702013812,-1.086248124738184,-0.14227583673402,8.348444838799695,2.0294787285970894,2.931502117344708,0.6646311634897931
7YQ5_E_599_to_805,2.3742279228070413,2.7764449521154897,0.59784878465811,0.7058195423152388,2.8337202076863153,2.4483388149875864,0.6031893186184347,0.7176738462722735,-0.2843148063355076,1.238185428677922,-0.1679102827768992,-0.2843148063355076,1.238185428677922,-0.1679102827768992,0.2588700304334268,-1.2430587963419186,-0.1964291776711777,-0.8818288639847083,0.6726830408869782,-0.1265470662612233,0.9100973126520858,2.4453206920054193,1.0282737863922051,0.1705048919821594
1MI5_E_3_to_118,2.3713539722083334,2.8190390070879316,0.4433193476100673,0.6215506648791498,2.788433044819949,2.480160141930835,0.4197472544057288,0.6350459962519414,0.0710146102440998,1.4292895445758504,-0.1221901183837976,0.0710146102440998,1.4292895445758504,-0.1221901183837976,-0.0442679568591461,-1.3665160375753032,-0.199293420853186,-0.3481018303594003,1.221866778518159,0.023053045271641,2.147707295167091,0.7992444971064617,2.5232375824407836,1.6985363117824466
7XAD_A_21_to_132,2.400753900996727,2.7994309436652864,0.5138250336182597,0.565325434163678,2.880221137372809,2.528459982793448,0.4796007467253844,0.5653839107707858,0.0465243706169651,-1.3309330936239885,-0.2351337454466633,0.0465243706169651,-1.3309330936239885,-0.2351337454466633,-0.0950752083453103,1.4298565573061068,-0.1037269510152598,0.5270356715420708,-1.0421557235711787,-0.0373806843487805,6.01041652439816,1.263939237722399,0.1521438430940881,1.663561892334746
1N19_A_2_to_152,2.1922474910229353,2.9063811941151014,0.818040511507155,0.7830104367865361,2.6906896118091783,2.253632806651523,0.8281427072974596,0.7788445749402474,-0.1712811249371051,1.3487158621318334,-0.1399656210982567,-0.1712811249371051,1.3487158621318334,-0.1399656210982567,0.2814243711186803,-1.280699291321567,-0.0685452102594064,-0.9586180966139336,0.5517515004606866,-0.2377325639200502,0.2684022115407967,2.316463410745984,1.7936344794887118,1.7808349238390608
5IHB_A_145_to_231,2.563626502901227,2.7018545294538177,0.6650170610036262,0.1564802081616247,2.8343456792958843,2.687968494207301,0.6621413837409379,0.151924026549012,-0.0707265197469717,-1.3153475123459897,-0.2450415306113122,-0.0707265197469717,-1.3153475123459897,-0.2450415306113122,-0.2280997236423436,1.3295699350319328,-0.0771272676760561,0.5852995385852973,-0.972805142976747,-0.1086122252904746,5.99621515424035,2.217235369810062,0.6871905326019911,2.389112302186016
8FB5_A_117_to_211,2.4807837881450268,2.8534075824379435,0.3288059158502267,0.3776454704928855,2.6391457848935493,2.768846482860462,0.3289532286084345,0.2509206790503458,0.0737446860719233,-1.3782500822425758,-0.1775373104025099,0.0737446860719233,-1.3782500822425758,-0.1775373104025099,-0.1960496552050614,1.3571342480086237,-0.0838565695304673,0.4003843622077607,-1.1481871348472188,-0.1279954564711176,7.230961002082968,1.3203985358902266,1.0490990531935418,0.9295195926655574
5OYJ_C_328_to_419,2.4656403195038763,3.08222544098087,0.369862903935536,0.6716332662888768,2.766116589076232,2.6712904227245287,0.3470262643851582,0.5087933285597678,-0.0983017781234232,1.355725079149139,-0.1906647912644894,-0.0983017781234232,1.355725079149139,-0.1906647912644894,0.0609833256877885,-1.4133190449989268,0.1450082258149609,-0.4464217553275547,1.120498236350417,-0.0550597147161491,1.874207850668874,0.0757210740063891,0.2684396713581733,1.0637581422137852
3FFC_D_128_to_199,2.7803635103262443,2.655467877861472,0.2693849664733955,0.1775122224145841,3.0442151705065807,2.9579889466665303,0.1592766062513054,0.0756578501200556,-0.0797381022365346,1.4728190916708146,-0.0568122428506658,-0.0797381022365346,1.4728190916708146,-0.0568122428506658,-0.0256626338157794,-1.152090156303028,-0.4178191853590005,0.0783824375702382,1.391581128680982,0.16083135859034,0.3441740777176833,0.4314417850210077,9.735283120221318,3.767691941095307
1I1R_A_108_to_193,2.325876371266387,2.838361464902238,0.7407364909720117,0.6827520550330869,2.746747958630452,2.4025282600327773,0.7535512628798912,0.6897473370585356,0.5486920165399649,-0.9914218600417968,-0.1672717984336977,0.5486920165399649,-0.9914218600417968,-0.1672717984336977,-0.6006646254292431,0.9516954883152648,-0.1319537465956612,1.239207310217002,-0.2541323914368143,-0.2083254433719694,2.202839279524279,1.5620455407110108,2.288443716813832,4.802112738223133
4BCZ_A_2_to_110,2.253339422991278,2.913337836021787,0.7777160988341092,0.707336569756348,2.708378396329369,2.3300153467368085,0.7865646818910129,0.6936317993481139,-0.3521823415923566,-1.1921396157429496,-0.133321030426452,-0.3521823415923566,-1.1921396157429496,-0.133321030426452,0.2370602735418174,1.3253924900060343,-0.062258080971989,0.4227083647061009,-1.1015808823523372,-0.1913832608320955,6.356228375459939,2.8961923960846576,0.1557512300986886,2.197424747396406
6SPK_A_1_to_152,2.179150697701576,2.8942709262399355,0.8434065947382645,0.7814023612346774,2.6695033717739403,2.244932631890133,0.8559707344105809,0.7760046213880064,0.022002590652228,1.4184688492270312,-0.1507054614191185,0.022002590652228,1.4184688492270312,-0.1507054614191185,0.0981895939070545,-1.452713132088601,-0.0653818685678682,-0.7980692811042194,0.7075289211177854,-0.2575638337365005,0.9445709492799748,1.3445538222969742,2.504403513482861,1.1186807088517197
3WGU_B_76_to_303,2.2358883351668437,2.689693847819841,0.5634078899431009,0.6559467616973996,2.6231253186977885,2.3040833911539487,0.5811039332469861,0.66067582795316,-0.0245465732804464,-1.324776595679273,-0.2447415289208006,-0.0245465732804464,-1.324776595679273,-0.2447415289208006,-0.1492872556679698,1.3422729407444944,-0.1717185226801232,0.5211610596638674,-0.9299634475793508,-0.3373433437800353,5.926779328663705,1.8169741284831615,1.3486250895519534,3.411583202236818
6MPP_A_183_to_274,2.670735155351452,2.754351933761958,0.3368173316408408,0.156257336177979,2.7993190072753613,2.830295584967975,0.3428234072294221,0.0224117196951706,0.0970638730615101,1.3497796582396104,-0.1979272549310504,0.0970638730615101,1.3497796582396104,-0.1979272549310504,0.2347052803404528,-1.336080449156985,-0.0021894996036275,-0.239623877275648,1.266452568510937,-0.1839882744030121,0.7930830590895882,0.0160399955281368,2.0778104039526677,1.5601425591089164
